"id","QtySold","Price","Advertised","Holiday","Date","Product"
"437","0","2.49","0","0","06-Oct-04","Jumbo pretzel sticks"
"438","9","1.49","1","0","06-Oct-04","Low-fat popcorn"
"439","1","1.49","0","0","06-Oct-04","Low-fat saltines"
"440","5","2.99","0","0","06-Oct-04","Multigrain chips"
"441","2","1.99","0","0","06-Oct-04","Pepper sticks"
"442","0","0.99","0","0","06-Oct-04","Pretzel sticks"
"443","3","2.49","0","0","06-Oct-04","Pretzel twists"
"444","6","1.99","0","0","06-Oct-04","Ruffled potato chips"
"445","0.8","0.99","0","0","06-Oct-04","Rye crackers"
"446","3","2.99","0","0","06-Oct-04","Salt and vinegar potato chips"
"447","0","2.99","0","0","06-Oct-04","Saltine crackers"
"448","0","2.99","0","0","06-Oct-04","Shredded wheat crackers"
"449","0","2.99","0","0","06-Oct-04","Stone-ground wheat sticks"
"450","1","2.99","0","0","06-Oct-04","Sun-dried tomato multigrain chips"
"451","11","0.99","0","0","06-Oct-04","Tortilla chips"
"452","6","1.99","0","0","06-Oct-04","WOW cheese puffs"
"453","0","2.99","0","0","06-Oct-04","WOW potato chips"
"454","4","2.99","0","0","06-Oct-04","WOW tortilla chips"
"455","0","3.49","0","0","06-Oct-04","Wheat crackers"
"456","0","1.99","0","0","05-Oct-04","Baked potato chips"
"457","6","1.99","0","0","05-Oct-04","Barbeque pork rinds"
"458","3","1.99","0","0","05-Oct-04","Barbeque potato chips"
"459","1","2.99","0","0","05-Oct-04","Bread sticks"
"460","7","1.99","0","0","05-Oct-04","Buttery popcorn"
"461","4","2.99","1","0","05-Oct-04","Carmelized popcorn"
"462","3","1.99","0","0","05-Oct-04","Cheddar cheese break sticks"
"463","1","2.99","0","0","05-Oct-04","Cheddar cheese popcorn"
"464","6","1.49","0","0","05-Oct-04","Cheese puffs"
"465","8","0.99","1","0","05-Oct-04","Classic potato chips"
"466","6","1.99","0","0","05-Oct-04","Easy dip tortilla chips"
"467","8","0.99","1","0","05-Oct-04","Extra hot pork rinds"
"468","2","2.99","0","0","05-Oct-04","Fiesta sticks"
"469","7","1.49","0","0","05-Oct-04","Fried pork rinds"
"470","4","2.49","0","0","05-Oct-04","Hot spicy cheese puffs"
"471","4","2.49","0","0","05-Oct-04","Jalepeno sticks"
"472","0","2.49","0","0","05-Oct-04","Jumbo pretzel sticks"
"473","2","1.49","0","0","05-Oct-04","Low-fat popcorn"
"474","6","1.49","0","0","05-Oct-04","Low-fat saltines"
"475","5","2.99","0","0","05-Oct-04","Multigrain chips"
"476","1","1.99","0","0","05-Oct-04","Pepper sticks"
"477","3","0.99","0","0","05-Oct-04","Pretzel sticks"
"478","1","2.49","0","0","05-Oct-04","Pretzel twists"
"479","7","1.99","0","0","05-Oct-04","Ruffled potato chips"
"480","3","0.99","1","0","05-Oct-04","Rye crackers"
"481","3","2.99","0","0","05-Oct-04","Salt and vinegar potato chips"
"482","2","2.99","0","0","05-Oct-04","Saltine crackers"
"483","0","2.99","0","0","05-Oct-04","Shredded wheat crackers"
"484","0","2.99","0","0","05-Oct-04","Stone-ground wheat sticks"
"485","2","2.99","0","0","05-Oct-04","Sun-dried tomato multigrain chips"
"486","5","0.99","1","0","05-Oct-04","Tortilla chips"
"487","4","1.99","0","0","05-Oct-04","WOW cheese puffs"
"488","0","2.99","0","0","05-Oct-04","WOW potato chips"
"489","2","2.99","0","0","05-Oct-04","WOW tortilla chips"
"490","0","3.49","0","0","05-Oct-04","Wheat crackers"
"491","0","1.99","0","0","04-Oct-04","Baked potato chips"
"492","4","1.99","0","0","04-Oct-04","Barbeque pork rinds"
"493","10","1.99","0","0","04-Oct-04","Barbeque potato chips"
"494","0","2.99","0","0","04-Oct-04","Bread sticks"
"495","1","1.99","0","0","04-Oct-04","Buttery popcorn"
"496","4","2.99","1","0","04-Oct-04","Carmelized popcorn"
"497","1","1.99","0","0","04-Oct-04","Cheddar cheese break sticks"
"498","1","2.99","0","0","04-Oct-04","Cheddar cheese popcorn"
"499","1","1.49","0","0","04-Oct-04","Cheese puffs"
"500","21","0.99","1","0","04-Oct-04","Classic potato chips"
"501","4","1.99","0","0","04-Oct-04","Easy dip tortilla chips"
"502","4","0.99","1","0","04-Oct-04","Extra hot pork rinds"
"503","0","2.99","0","0","04-Oct-04","Fiesta sticks"
"504","3","1.49","0","0","04-Oct-04","Fried pork rinds"
"505","1","2.49","0","0","04-Oct-04","Hot spicy cheese puffs"
"506","1","2.49","0","0","04-Oct-04","Jalepeno sticks"
"507","0","2.49","0","0","04-Oct-04","Jumbo pretzel sticks"
"508","4","1.49","0","0","04-Oct-04","Low-fat popcorn"
"509","10","1.49","0","0","04-Oct-04","Low-fat saltines"
"510","3","2.99","0","0","04-Oct-04","Multigrain chips"
"511","3","1.99","0","0","04-Oct-04","Pepper sticks"
"512","4","0.99","0","0","04-Oct-04","Pretzel sticks"
"513","2","2.49","0","0","04-Oct-04","Pretzel twists"
"514","2","1.99","0","0","04-Oct-04","Ruffled potato chips"
"515","4","0.99","1","0","04-Oct-04","Rye crackers"
"516","3","2.99","0","0","04-Oct-04","Salt and vinegar potato chips"
"517","0","2.99","0","0","04-Oct-04","Saltine crackers"
"518","0","2.99","0","0","04-Oct-04","Shredded wheat crackers"
"519","0","2.99","0","0","04-Oct-04","Stone-ground wheat sticks"
"520","2","2.99","0","0","04-Oct-04","Sun-dried tomato multigrain chips"
"521","9","0.99","1","0","04-Oct-04","Tortilla chips"
"522","1","1.99","0","0","04-Oct-04","WOW cheese puffs"
"523","0","2.99","0","0","04-Oct-04","WOW potato chips"
"524","0","2.99","0","0","04-Oct-04","WOW tortilla chips"
"525","0","3.49","0","0","04-Oct-04","Wheat crackers"
"526","0","1.99","0","0","03-Oct-04","Baked potato chips"
"527","2","1.99","0","0","03-Oct-04","Barbeque pork rinds"
"528","7","1.99","0","0","03-Oct-04","Barbeque potato chips"
"529","1","2.99","0","0","03-Oct-04","Bread sticks"
"530","1","1.99","0","0","03-Oct-04","Buttery popcorn"
"531","4","2.99","1","0","03-Oct-04","Carmelized popcorn"
"532","3","1.99","0","0","03-Oct-04","Cheddar cheese break sticks"
"533","2","2.99","0","0","03-Oct-04","Cheddar cheese popcorn"
"534","10","1.49","0","0","03-Oct-04","Cheese puffs"
"535","41","0.99","1","0","03-Oct-04","Classic potato chips"
"536","7","1.99","0","0","03-Oct-04","Easy dip tortilla chips"
"537","7","0.99","1","0","03-Oct-04","Extra hot pork rinds"
"538","0","2.99","0","0","03-Oct-04","Fiesta sticks"
"539","3","1.49","0","0","03-Oct-04","Fried pork rinds"
"540","1","2.49","0","0","03-Oct-04","Hot spicy cheese puffs"
"541","3","2.49","0","0","03-Oct-04","Jalepeno sticks"
"542","0","2.49","0","0","03-Oct-04","Jumbo pretzel sticks"
"543","5","1.49","0","0","03-Oct-04","Low-fat popcorn"
"544","4","1.49","0","0","03-Oct-04","Low-fat saltines"
"545","2","2.99","0","0","03-Oct-04","Multigrain chips"
"546","2","1.99","0","0","03-Oct-04","Pepper sticks"
"547","4","0.99","0","0","03-Oct-04","Pretzel sticks"
"548","3","2.49","0","0","03-Oct-04","Pretzel twists"
"549","7","1.99","0","0","03-Oct-04","Ruffled potato chips"
"550","6","0.99","1","0","03-Oct-04","Rye crackers"
"551","2","2.99","0","0","03-Oct-04","Salt and vinegar potato chips"
"552","2","2.99","0","0","03-Oct-04","Saltine crackers"
"553","0","2.99","0","0","03-Oct-04","Shredded wheat crackers"
"554","0","2.99","0","0","03-Oct-04","Stone-ground wheat sticks"
"555","8","2.99","0","0","03-Oct-04","Sun-dried tomato multigrain chips"
"556","12","0.99","1","0","03-Oct-04","Tortilla chips"
"557","5","1.99","0","0","03-Oct-04","WOW cheese puffs"
"558","0","2.99","0","0","03-Oct-04","WOW potato chips"
"559","1","2.99","0","0","03-Oct-04","WOW tortilla chips"
"560","3","3.49","0","0","03-Oct-04","Wheat crackers"
"561","0","1.99","0","0","02-Oct-04","Baked potato chips"
"562","6","1.99","0","0","02-Oct-04","Barbeque pork rinds"
"563","11","1.99","0","0","02-Oct-04","Barbeque potato chips"
"564","2","2.99","0","0","02-Oct-04","Bread sticks"
"565","7","1.99","0","0","02-Oct-04","Buttery popcorn"
"566","10","2.99","1","0","02-Oct-04","Carmelized popcorn"
"567","2","1.99","0","0","02-Oct-04","Cheddar cheese break sticks"
"568","0","2.99","0","0","02-Oct-04","Cheddar cheese popcorn"
"569","9","1.49","0","0","02-Oct-04","Cheese puffs"
"570","47","0.99","1","0","02-Oct-04","Classic potato chips"
"571","8","1.99","0","0","02-Oct-04","Easy dip tortilla chips"
"572","9","0.99","1","0","02-Oct-04","Extra hot pork rinds"
"573","3","2.99","0","0","02-Oct-04","Fiesta sticks"
"574","5","1.49","0","0","02-Oct-04","Fried pork rinds"
"575","3","2.49","0","0","02-Oct-04","Hot spicy cheese puffs"
"576","0","2.49","0","0","02-Oct-04","Jalepeno sticks"
"577","0","2.49","0","0","02-Oct-04","Jumbo pretzel sticks"
"578","11","1.49","0","0","02-Oct-04","Low-fat popcorn"
"579","14","1.49","0","0","02-Oct-04","Low-fat saltines"
"580","3","2.99","0","0","02-Oct-04","Multigrain chips"
"581","1","1.99","0","0","02-Oct-04","Pepper sticks"
"582","3","0.99","0","0","02-Oct-04","Pretzel sticks"
"583","4","2.49","0","0","02-Oct-04","Pretzel twists"
"584","4","1.99","0","0","02-Oct-04","Ruffled potato chips"
"585","8","0.99","1","0","02-Oct-04","Rye crackers"
"586","2","2.99","0","0","02-Oct-04","Salt and vinegar potato chips"
"587","3","2.99","0","0","02-Oct-04","Saltine crackers"
"588","10","2.99","0","0","02-Oct-04","Shredded wheat crackers"
"589","1","2.99","0","0","02-Oct-04","Stone-ground wheat sticks"
"590","2","2.99","0","0","02-Oct-04","Sun-dried tomato multigrain chips"
"591","11","0.99","1","0","02-Oct-04","Tortilla chips"
"592","5","1.99","0","0","02-Oct-04","WOW cheese puffs"
"593","2","2.99","0","0","02-Oct-04","WOW potato chips"
"594","1","2.99","0","0","02-Oct-04","WOW tortilla chips"
"595","9","3.49","0","0","02-Oct-04","Wheat crackers"
"596","0","1.99","0","0","01-Oct-04","Baked potato chips"
"597","5","1.99","0","0","01-Oct-04","Barbeque pork rinds"
"598","5","1.99","0","0","01-Oct-04","Barbeque potato chips"
"599","0","2.99","0","0","01-Oct-04","Bread sticks"
"600","10","1.99","0","0","01-Oct-04","Buttery popcorn"
"601","4","2.99","1","0","01-Oct-04","Carmelized popcorn"
"602","2","1.99","0","0","01-Oct-04","Cheddar cheese break sticks"
"603","4","2.99","0","0","01-Oct-04","Cheddar cheese popcorn"
"604","8","1.49","0","0","01-Oct-04","Cheese puffs"
"605","44","0.99","1","0","01-Oct-04","Classic potato chips"
"606","10","1.99","0","0","01-Oct-04","Easy dip tortilla chips"
"607","29","0.99","1","0","01-Oct-04","Extra hot pork rinds"
"608","2","2.99","0","0","01-Oct-04","Fiesta sticks"
"609","2","1.49","0","0","01-Oct-04","Fried pork rinds"
"610","3","2.49","0","0","01-Oct-04","Hot spicy cheese puffs"
"611","4","2.49","0","0","01-Oct-04","Jalepeno sticks"
"612","0","2.49","0","0","01-Oct-04","Jumbo pretzel sticks"
"613","6","1.49","0","0","01-Oct-04","Low-fat popcorn"
"614","6","1.49","0","0","01-Oct-04","Low-fat saltines"
"615","3","2.99","0","0","01-Oct-04","Multigrain chips"
"616","4","1.99","0","0","01-Oct-04","Pepper sticks"
"617","5","0.99","0","0","01-Oct-04","Pretzel sticks"
"618","1","2.49","0","0","01-Oct-04","Pretzel twists"
"619","5","1.99","0","0","01-Oct-04","Ruffled potato chips"
"620","3","0.99","1","0","01-Oct-04","Rye crackers"
"621","4","2.99","0","0","01-Oct-04","Salt and vinegar potato chips"
"622","4","2.99","0","0","01-Oct-04","Saltine crackers"
"623","6","2.99","0","0","01-Oct-04","Shredded wheat crackers"
"624","0","2.99","0","0","01-Oct-04","Stone-ground wheat sticks"
"625","4","2.99","0","0","01-Oct-04","Sun-dried tomato multigrain chips"
"626","9","0.99","1","0","01-Oct-04","Tortilla chips"
"627","2","1.99","0","0","01-Oct-04","WOW cheese puffs"
"628","3","2.99","0","0","01-Oct-04","WOW potato chips"
"629","3","2.99","0","0","01-Oct-04","WOW tortilla chips"
"630","3","3.49","0","0","01-Oct-04","Wheat crackers"
"631","0","1.99","0","0","30-Sep-04","Baked potato chips"
"632","2","1.99","0","0","30-Sep-04","Barbeque pork rinds"
"633","4","1.99","0","0","30-Sep-04","Barbeque potato chips"
"634","0","2.99","0","0","30-Sep-04","Bread sticks"
"635","8","1.99","0","0","30-Sep-04","Buttery popcorn"
"636","5","2.99","1","0","30-Sep-04","Carmelized popcorn"
"637","0","1.99","0","0","30-Sep-04","Cheddar cheese break sticks"
"638","6","2.99","0","0","30-Sep-04","Cheddar cheese popcorn"
"639","3","1.49","0","0","30-Sep-04","Cheese puffs"
"640","21","0.99","1","0","30-Sep-04","Classic potato chips"
"641","6","1.99","0","0","30-Sep-04","Easy dip tortilla chips"
"642","16","0.99","1","0","30-Sep-04","Extra hot pork rinds"
"643","0","2.99","0","0","30-Sep-04","Fiesta sticks"
"644","6","1.49","0","0","30-Sep-04","Fried pork rinds"
"645","3","2.49","0","0","30-Sep-04","Hot spicy cheese puffs"
"646","0","2.49","0","0","30-Sep-04","Jalepeno sticks"
"647","0","2.49","0","0","30-Sep-04","Jumbo pretzel sticks"
"648","2","1.49","0","0","30-Sep-04","Low-fat popcorn"
"649","16","1.49","0","0","30-Sep-04","Low-fat saltines"
"650","1","2.99","0","0","30-Sep-04","Multigrain chips"
"651","2","1.99","0","0","30-Sep-04","Pepper sticks"
"652","0","0.99","0","0","30-Sep-04","Pretzel sticks"
"653","2","2.49","0","0","30-Sep-04","Pretzel twists"
"654","8","1.99","0","0","30-Sep-04","Ruffled potato chips"
"655","2","0.99","1","0","30-Sep-04","Rye crackers"
"656","4","2.99","0","0","30-Sep-04","Salt and vinegar potato chips"
"657","0","2.99","0","0","30-Sep-04","Saltine crackers"
"658","0","2.99","0","0","30-Sep-04","Shredded wheat crackers"
"659","1","2.99","0","0","30-Sep-04","Stone-ground wheat sticks"
"660","1","2.99","0","0","30-Sep-04","Sun-dried tomato multigrain chips"
"661","9","0.99","1","0","30-Sep-04","Tortilla chips"
"662","0","1.99","0","0","30-Sep-04","WOW cheese puffs"
"663","3","2.99","0","0","30-Sep-04","WOW potato chips"
"664","1","2.99","0","0","30-Sep-04","WOW tortilla chips"
"665","0","3.49","0","0","30-Sep-04","Wheat crackers"
"666","2","1.99","0","0","29-Sep-04","Baked potato chips"
"667","6","1.99","0","0","29-Sep-04","Barbeque pork rinds"
"668","5","1.99","0","0","29-Sep-04","Barbeque potato chips"
"669","0","2.99","0","0","29-Sep-04","Bread sticks"
"670","3","1.99","0","0","29-Sep-04","Buttery popcorn"
"671","4","2.99","1","0","29-Sep-04","Carmelized popcorn"
"672","0","1.99","0","0","29-Sep-04","Cheddar cheese break sticks"
"673","0","2.99","0","0","29-Sep-04","Cheddar cheese popcorn"
"674","4","1.49","0","0","29-Sep-04","Cheese puffs"
"675","30","0.99","1","0","29-Sep-04","Classic potato chips"
"676","4","1.99","0","0","29-Sep-04","Easy dip tortilla chips"
"677","14","0.99","1","0","29-Sep-04","Extra hot pork rinds"
"678","0","2.99","0","0","29-Sep-04","Fiesta sticks"
"679","3","1.49","0","0","29-Sep-04","Fried pork rinds"
"680","1","2.49","0","0","29-Sep-04","Hot spicy cheese puffs"
"681","3","2.49","0","0","29-Sep-04","Jalepeno sticks"
"682","0","2.49","0","0","29-Sep-04","Jumbo pretzel sticks"
"683","11","1.49","0","0","29-Sep-04","Low-fat popcorn"
"684","7","1.49","0","0","29-Sep-04","Low-fat saltines"
"685","4","2.99","0","0","29-Sep-04","Multigrain chips"
"686","1","1.99","0","0","29-Sep-04","Pepper sticks"
"687","2","0.99","0","0","29-Sep-04","Pretzel sticks"
"688","0","2.49","0","0","29-Sep-04","Pretzel twists"
"689","7","1.99","0","0","29-Sep-04","Ruffled potato chips"
"690","3","0.99","1","0","29-Sep-04","Rye crackers"
"691","3","2.99","0","0","29-Sep-04","Salt and vinegar potato chips"
"692","0","2.99","0","0","29-Sep-04","Saltine crackers"
"693","0","2.99","0","0","29-Sep-04","Shredded wheat crackers"
"694","0","2.99","0","0","29-Sep-04","Stone-ground wheat sticks"
"695","5","2.99","0","0","29-Sep-04","Sun-dried tomato multigrain chips"
"696","14","0.99","1","0","29-Sep-04","Tortilla chips"
"697","0","1.99","0","0","29-Sep-04","WOW cheese puffs"
"698","3","2.99","0","0","29-Sep-04","WOW potato chips"
"699","1","2.99","0","0","29-Sep-04","WOW tortilla chips"
"700","0","3.49","0","0","29-Sep-04","Wheat crackers"
"701","2","1.99","0","0","28-Sep-04","Baked potato chips"
"702","8","1.99","0","0","28-Sep-04","Barbeque pork rinds"
"703","8","1.99","0","0","28-Sep-04","Barbeque potato chips"
"704","0","2.99","0","0","28-Sep-04","Bread sticks"
"705","10","1.99","0","0","28-Sep-04","Buttery popcorn"
"706","1","2.99","0","0","28-Sep-04","Carmelized popcorn"
"707","1","1.99","0","0","28-Sep-04","Cheddar cheese break sticks"
"708","6","2.99","0","0","28-Sep-04","Cheddar cheese popcorn"
"709","3","1.49","0","0","28-Sep-04","Cheese puffs"
"710","11","0.99","0","0","28-Sep-04","Classic potato chips"
"711","4","1.99","0","0","28-Sep-04","Easy dip tortilla chips"
"712","21","0.99","0","0","28-Sep-04","Extra hot pork rinds"
"713","0","2.99","0","0","28-Sep-04","Fiesta sticks"
"714","4","1.49","0","0","28-Sep-04","Fried pork rinds"
"715","1","2.49","0","0","28-Sep-04","Hot spicy cheese puffs"
"716","6","1.99","1","0","28-Sep-04","Jalepeno sticks"
"717","0","2.49","0","0","28-Sep-04","Jumbo pretzel sticks"
"718","1","1.49","0","0","28-Sep-04","Low-fat popcorn"
"719","2","1.49","0","0","28-Sep-04","Low-fat saltines"
"720","1","2.99","0","0","28-Sep-04","Multigrain chips"
"721","3","1.99","0","0","28-Sep-04","Pepper sticks"
"722","3","0.99","0","0","28-Sep-04","Pretzel sticks"
"723","2","2.49","0","0","28-Sep-04","Pretzel twists"
"724","4","1.99","0","0","28-Sep-04","Ruffled potato chips"
"725","2","0.99","0","0","28-Sep-04","Rye crackers"
"726","3","2.99","0","0","28-Sep-04","Salt and vinegar potato chips"
"727","3","2.99","0","0","28-Sep-04","Saltine crackers"
"728","0","2.99","0","0","28-Sep-04","Shredded wheat crackers"
"729","1","2.99","0","0","28-Sep-04","Stone-ground wheat sticks"
"730","3","2.99","0","0","28-Sep-04","Sun-dried tomato multigrain chips"
"731","8","0.99","0","0","28-Sep-04","Tortilla chips"
"732","0","1.99","0","0","28-Sep-04","WOW cheese puffs"
"733","4","2.99","0","0","28-Sep-04","WOW potato chips"
"734","1","2.99","0","0","28-Sep-04","WOW tortilla chips"
"735","0","3.49","0","0","28-Sep-04","Wheat crackers"
"736","6","1.99","0","0","27-Sep-04","Baked potato chips"
"737","5","1.99","0","0","27-Sep-04","Barbeque pork rinds"
"738","9","1.99","0","0","27-Sep-04","Barbeque potato chips"
"739","1","2.99","0","0","27-Sep-04","Bread sticks"
"740","4","1.99","0","0","27-Sep-04","Buttery popcorn"
"741","2","2.99","0","0","27-Sep-04","Carmelized popcorn"
"742","2","1.99","0","0","27-Sep-04","Cheddar cheese break sticks"
"743","4","2.99","0","0","27-Sep-04","Cheddar cheese popcorn"
"744","6","1.49","0","0","27-Sep-04","Cheese puffs"
"745","26","0.99","0","0","27-Sep-04","Classic potato chips"
"746","10","1.99","0","0","27-Sep-04","Easy dip tortilla chips"
"747","10","0.99","0","0","27-Sep-04","Extra hot pork rinds"
"748","0","2.99","0","0","27-Sep-04","Fiesta sticks"
"749","3","1.49","0","0","27-Sep-04","Fried pork rinds"
"750","1","2.49","0","0","27-Sep-04","Hot spicy cheese puffs"
"751","5","1.99","1","0","27-Sep-04","Jalepeno sticks"
"752","0","2.49","0","0","27-Sep-04","Jumbo pretzel sticks"
"753","3","1.49","0","0","27-Sep-04","Low-fat popcorn"
"754","2","1.49","0","0","27-Sep-04","Low-fat saltines"
"755","1","2.99","0","0","27-Sep-04","Multigrain chips"
"756","1","1.99","0","0","27-Sep-04","Pepper sticks"
"757","5","0.99","0","0","27-Sep-04","Pretzel sticks"
"758","3","2.49","0","0","27-Sep-04","Pretzel twists"
"759","8","1.99","0","0","27-Sep-04","Ruffled potato chips"
"760","2","0.99","0","0","27-Sep-04","Rye crackers"
"761","2","2.99","0","0","27-Sep-04","Salt and vinegar potato chips"
"762","1","2.99","0","0","27-Sep-04","Saltine crackers"
"763","0","2.99","0","0","27-Sep-04","Shredded wheat crackers"
"764","2","2.99","0","0","27-Sep-04","Stone-ground wheat sticks"
"765","7","2.99","0","0","27-Sep-04","Sun-dried tomato multigrain chips"
"766","14","0.99","0","0","27-Sep-04","Tortilla chips"
"767","0","1.99","0","0","27-Sep-04","WOW cheese puffs"
"768","1","2.99","0","0","27-Sep-04","WOW potato chips"
"769","1","2.99","0","0","27-Sep-04","WOW tortilla chips"
"770","0","3.49","0","0","27-Sep-04","Wheat crackers"
"771","0","1.99","0","0","26-Sep-04","Baked potato chips"
"772","2","1.99","0","0","26-Sep-04","Barbeque pork rinds"
"773","12","1.99","0","0","26-Sep-04","Barbeque potato chips"
